Date;Year;Month;Day;PAITA;PARACHIQUE;CHICAMA;SALAVERRY;CHIMBOTE;SAMANCO;CASMA;HUARMEY;SUPE;VEGUETA;HUACHO;CHANCAY;CALLAO;TAMBODMORA;PISCO;ATICO;PLANCHADA;QUILCA;MOLLLEND;ILO;TOTAL
06/16/08;2008;6;16;9346.255;9501.8;18448.525;0;11478.385;3970.81;1455.74;8484.957;12154.41;8378.3;5523.025;12380.605;8393.365;0;0;0;0;0;0;0;0
06/17/08;2008;6;17;5157.795;9642.08;12939.355;0;2351.715;568.3;0;3292.6;9113.275;5007.405;3439.23;6197.86;4408.707;0;0;0;0;0;0;0;0
06/18/08;2008;6;18;651.8;4026.81;7923.56;0;4259.535;0;655.625;0;0;0;0;0;2499.645;0;0;0;0;0;0;0;0
06/19/08;2008;6;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;628.225;623;0;0;0;0
06/20/08;2008;6;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2127.615;1742.71;0;0;0;0
06/21/08;2008;6;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;544.285;1688.8;0;955.345;1230.579;0
06/22/08;2008;6;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;406.68;2370.23;0;1149.145;5079.075;0
06/23/08;2008;6;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;118.205;1288.83;0;840.9;3599.545;0
06/24/08;2008;6;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;222.64;2476.62;0;745.815;2774.14;0
06/25/08;2008;6;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;221.16;2201.21;0;543.265;653.33;0
06/26/08;2008;6;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;287.705;0;220.32;2339.21;0
06/27/08;2008;6;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;123.065;1919.585;0
06/28/08;2008;6;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;574.42;0
06/29/08;2008;6;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06/30/08;2008;6;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;552.47;0
07/01/08;2008;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2521.57;0
07/02/08;2008;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2486.0352;0;22.71;2572.905;0
07/03/08;2008;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;631.805;2795.645;0;162.39;1977.675;0
07/04/08;2008;7;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1330.635;0;0;730.79;0
07/05/08;2008;7;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2576.055;0;125.43;430.13;0
07/06/08;2008;7;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;628.515;0;0;801.065;0
07/07/08;2008;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;155.585;3585.3271899164;0
07/08/08;2008;7;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3643.71;0
07/09/08;2008;7;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07/10/08;2008;7;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07/11/08;2008;7;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07/12/08;2008;7;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94.06;0
07/13/08;2008;7;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77.21;0
07/14/08;2008;7;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;113.34;0
07/15/08;2008;7;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;98.345;0
07/16/08;2008;7;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;199.465;3546.19;0;819.975;1022.475;0
07/17/08;2008;7;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1112.74;3638.72;0;1739.665;803.03;0
07/18/08;2008;7;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;240.585;3548.55;0;1045.565;2515.445;0
07/19/08;2008;7;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;145.16;1840.22;0;0;80.595;0
07/20/08;2008;7;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1612.375;3237.555;0;2611.995;36.57;0
07/21/08;2008;7;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;346.9;4113.09;0;4338.27;2674.98;0
07/22/08;2008;7;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;484.54;2960.27;0;5265.275;1593.44;0
07/23/08;2008;7;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1057.81;2263.24;0;3304.778;1245.14;0
07/24/08;2008;7;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;264.31;2709.31;0;2947.975;1754.735;0
07/25/08;2008;7;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73.87;3190.185;0
07/26/08;2008;7;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;274.54;0
07/27/08;2008;7;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07/28/08;2008;7;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;984.865;0;0
07/29/08;2008;7;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;385.1554;0;0
07/30/08;2008;7;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;699.8;0;0;0;259.52;0
07/31/08;2008;7;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;680.366;0;0;0;113.97;0
08/01/08;2008;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66.51;0
08/02/08;2008;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/03/08;2008;8;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/04/08;2008;8;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96.455;0
08/05/08;2008;8;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84.81;0
08/06/08;2008;8;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52.5;0
08/07/08;2008;8;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/08;2008;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35.77;0
08/09/08;2008;8;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/10/08;2008;8;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50.46;0
08/11/08;2008;8;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/12/08;2008;8;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86.605;0
08/13/08;2008;8;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;358.065;0
08/14/08;2008;8;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;167.325;0
08/15/08;2008;8;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;517.1;0;0;584.82;0
08/16/08;2008;8;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66.13;0
08/17/08;2008;8;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;113.645;0
08/18/08;2008;8;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/19/08;2008;8;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.685;0
08/20/08;2008;8;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/21/08;2008;8;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/22/08;2008;8;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/23/08;2008;8;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/24/08;2008;8;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;166.065;0
08/25/08;2008;8;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;157.2410355872;0
08/26/08;2008;8;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.415;0
08/27/08;2008;8;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;115.58;0
08/28/08;2008;8;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/29/08;2008;8;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/30/08;2008;8;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/31/08;2008;8;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/08;2008;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70.9205387422;0
09/02/08;2008;9;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/03/08;2008;9;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/04/08;2008;9;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/05/08;2008;9;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/06/08;2008;9;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;216.02;0
09/07/08;2008;9;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;108.275;0
09/08/08;2008;9;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57.255;0
09/09/08;2008;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;298.54;0
09/10/08;2008;9;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;140.958984214;0
09/11/08;2008;9;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/12/08;2008;9;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/13/08;2008;9;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/14/08;2008;9;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/15/08;2008;9;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.9;0
09/16/08;2008;9;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/17/08;2008;9;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/18/08;2008;9;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/19/08;2008;9;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/20/08;2008;9;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/21/08;2008;9;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81.315;0
09/22/08;2008;9;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27.7115778844;0
09/23/08;2008;9;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/24/08;2008;9;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/25/08;2008;9;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/26/08;2008;9;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/27/08;2008;9;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;223.575;0
09/28/08;2008;9;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71.1761118668;0
09/29/08;2008;9;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;124.7602622951;0
09/30/08;2008;9;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;251.345;0
10/01/08;2008;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96.315;0
10/02/08;2008;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10/03/08;2008;10;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10/04/08;2008;10;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33.7153499079;0
10/05/08;2008;10;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.69;0
10/06/08;2008;10;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10/07/08;2008;10;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10/08/08;2008;10;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;465.75;0
10/09/08;2008;10;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;357.695;0
10/10/08;2008;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;217.34;0
10/11/08;2008;10;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;128.62;0
10/12/08;2008;10;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;389.55;0
10/13/08;2008;10;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;661.0388578687;0
10/14/08;2008;10;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;194.5;0;0;167.855;0
10/15/08;2008;10;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;662.41;1246.95;0;0;0;0
10/16/08;2008;10;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;972.96;1696.12;0;0;676.94;0
10/17/08;2008;10;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;486.605;1477.545;0;0;219.81;0
10/18/08;2008;10;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1218.01;913.99;0;128.28;114.415;0
10/19/08;2008;10;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;727.545;624.695;0;0;0;0
10/20/08;2008;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1542.95;2103.84;0;0;0;0
10/21/08;2008;10;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1865.435;1973.365;0;31.505;241.485;0
10/22/08;2008;10;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1160.325;1307.065;0;736.36;683.585;0
10/23/08;2008;10;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2205.095;2802.41;0;710.575;47.69;0
10/24/08;2008;10;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1901.01;2800.55;0;2309.215;928.685;0
10/25/08;2008;10;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1701.56;1870.425;0;0;789.665;0
10/26/08;2008;10;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;525.51;736.355;0;0;453.13;0
10/27/08;2008;10;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;374.535;0;0;0;143.835;0
10/28/08;2008;10;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;194.79;290.515;0;294.71;678.235;0
10/29/08;2008;10;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;182.41;1166.3;0
10/30/08;2008;10;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;98.725;0
10/31/08;2008;10;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21.735;0
11/01/08;2008;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68.47;0
11/02/08;2008;11;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43.486;0
11/03/08;2008;11;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;232.059;0
11/04/08;2008;11;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11/05/08;2008;11;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11/06/08;2008;11;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;433.545;0
11/07/08;2008;11;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;826.0750022744;0
11/08/08;2008;11;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;310.33;0
11/09/08;2008;11;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;758.78;0
11/10/08;2008;11;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;444.295;0
11/11/08;2008;11;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499.0566813141;0
11/12/08;2008;11;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11/13/08;2008;11;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11/14/08;2008;11;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11/15/08;2008;11;15;5655.635;3276.625;9826.07;0;28367.814;2775.54;266.61;873.68;6175.97;2899.699;3428.715;9712.095;10099.964;6747.955;11156.745;0;0;0;0;0;0
11/16/08;2008;11;16;5685.91;11083.565;6802.99;0;18972.925;1980.52;222.59;2656.28;7336.36;4268.615;2953.785;11502.545;8018.93;4990.572;12710.389;0;0;0;0;0;0
11/17/08;2008;11;17;6831.415;7772.655;25190.49;0;18140.871;3128.845;602.195;4180.015;8949.565;6402.33;3334.635;13802.255;9533.345;10715.325;15186.955;0;0;0;0;0;0
11/18/08;2008;11;18;4780.7;7751.695;15920.97;0;22436.364;2578.05;1855.749;5506.775;11344.405;7479.625;4195.28;14384.965;10915.8;8755.745;13840.905;0;0;0;0;0;0
11/19/08;2008;11;19;5895.19;9538.685;20645.075;0;35022.024;3675.75;0;6331.12;9655.66;6297.88;4617.3933;11251.415;11350.97;8909.275;12221.775;0;0;0;0;0;0
11/20/08;2008;11;20;4851.585;7331.84;21091.255;0;32826.673;3490.275;696.385;4283.245;10857.35;5610.3488533835;3767.81;11805.325;10470.928;7570.883;13400.743;0;0;0;0;0;0
11/21/08;2008;11;21;1549;5711.41;16352.145;0;34056.235;3433.745;0;3852.955;8805.37;5399.915;3932.875;8644.11;8474.86;9744.735;14958.795;0;0;0;0;0;0
11/22/08;2008;11;22;0;6969.975;16779.72;0;38769.889;3334.72;0;1245.76;6857.875;3229.075;1273.305;8281.305;7833.32;10171.185;14065.975;0;0;0;0;0;0
11/23/08;2008;11;23;0;6194.365;7980.705;0;30858.953;2770.865;318.35;2302.055;7708.245;5514.455;1969.79;11688.27;15245.695;7460.06;14509.47;0;0;0;0;0;0
11/24/08;2008;11;24;0;0;0;0;11322.035;37.63;1240.635;0;0;0;0;0;0;3180.075;927.68;0;0;0;0;27.81;0
11/25/08;2008;11;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.385;0
11/26/08;2008;11;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;298.67;0
11/27/08;2008;11;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;275.0257512692;0
11/28/08;2008;11;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;541.805;0;0;174.515;0
11/29/08;2008;11;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15.475;0
11/30/08;2008;11;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/01/08;2008;12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;185.37;0
12/02/08;2008;12;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/03/08;2008;12;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/04/08;2008;12;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/05/08;2008;12;5;2255.37;2534.47;6074.34;0;32353.224;0;0;6096.3;10253.66;7155.67;4441.395;12474.645;11337.467;8204.005;15421.38;0;0;0;0;0;0
12/06/08;2008;12;6;5906.32;5393.965;0;0;45002.463;0;0;7944.19;11484.605;7758.41;4414.795;14421.86;11346.915;9495.52;15320.93;0;0;0;0;0;0
12/07/08;2008;12;7;4749.47;1617.275;1324.695;0;42614.398;0;0;6517.89;10812.54;7802.286;4586.945;11320.7;7530.54;8015.176;11259.37;0;0;0;0;0;0
12/08/08;2008;12;8;8570.445;4106.8;2312.295;0;47680.266;0;0;8206.86;11603.45;5491.7;3660.77;12659.435;11579.676;1001.72;6000.74;0;0;0;0;0;0
12/09/08;2008;12;9;4429.96;1663.34;6461.155;0;39623.624;0;0;7286.07;10349.355;7478.624;4160.66;15011.3;9627.865;6092.86;11606.482;0;0;0;0;0;0
12/10/08;2008;12;10;3154.98;6321.115;4658.26;0;41239.397;0;0;11189.03;11211.405;6244.785;3833.14;13048.028;10742.505;10488.9;17087.175;0;0;0;0;0;0
12/11/08;2008;12;11;1919.84;7204.835;12144.455;0;25273.053;0;0;7991.178;7415.825;5408.27;3205.478;9607.99;10358.16;9417.605;15585.595;0;0;0;0;0;0
12/12/08;2008;12;12;0;9133.905;6205.235;0;27004.219;0;0;6088.75;11605.205;7512.075;4717.18;12096.515;11639.85;3452.515;8784.125;0;0;0;0;0;0
12/13/08;2008;12;13;0;0;0;0;14444.995;0;0;0;0;466.627;335.85;0;0;3223.01;3378.565;0;0;0;0;0;0
12/14/08;2008;12;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/15/08;2008;12;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200.71;0
12/16/08;2008;12;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3737.26;0
12/17/08;2008;12;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6206.89;0
12/18/08;2008;12;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8544.1794579322;0
12/19/08;2008;12;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8550.5958836653;0
12/20/08;2008;12;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8510.58;0
12/21/08;2008;12;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8561.15;0
12/22/08;2008;12;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5016.64;0
12/23/08;2008;12;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2940.5;0
12/24/08;2008;12;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;789.4;0
12/25/08;2008;12;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/26/08;2008;12;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/27/08;2008;12;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;441.48;0
12/28/08;2008;12;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;649.945;0
12/29/08;2008;12;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1646.4775227984;0
12/30/08;2008;12;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5980.85;0
12/31/08;2008;12;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1057.55014219;0
01/01/09;2009;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1309.165;1567.8469766956;0
01/02/09;2009;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2297.84;1907.73;0
01/03/09;2009;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;833.41;448.4309452706;0
01/04/09;2009;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;486.58;0;2703.48;349.29;0
01/05/09;2009;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;144.665;422.445;0
01/06/09;2009;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2858.13;4710.107555343;0
01/07/09;2009;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2206.975;3804.4599825834;0
01/08/09;2009;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2668.3579225135;0
01/09/09;2009;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;274.855;0
01/10/09;2009;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;243.915;0
01/11/09;2009;1;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;144.7;0
01/12/09;2009;1;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1573.67;0
01/13/09;2009;1;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4150.6146487262;0
01/14/09;2009;1;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2241.33;0
01/15/09;2009;1;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1516.82;0
01/16/09;2009;1;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;689.5916570256;0
01/17/09;2009;1;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;363.6666984185;0
01/18/09;2009;1;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1881.0940060724;2208.5371741193;0
01/19/09;2009;1;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;395.44;2014.323;0;5414.31;2183.8407864647;0
01/20/09;2009;1;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1758.085;2834.12;0;2674.0173032156;3519.64;0
01/21/09;2009;1;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2068.855;3386.395;0;1892.857;3648.4237217505;0
01/22/09;2009;1;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;762.945;384.135;0;0;3976.6638471105;0
01/23/09;2009;1;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2931.5637824561;0
01/24/09;2009;1;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3460.7721626734;0
01/25/09;2009;1;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;787.04;0
