"","Date","Year","Month","Day","Port","Landing_tm"
"1598",2011-05-17,2011,5,17,"PISCO",8456
"1599",2011-05-18,2011,5,18,"PISCO",4746
"1600",2011-05-19,2011,5,19,"PISCO",9437
"1601",2011-05-20,2011,5,20,"PISCO",10632
"1602",2011-05-21,2011,5,21,"PISCO",11614
"1603",2011-05-22,2011,5,22,"PISCO",8984
"1604",2011-05-23,2011,5,23,"PISCO",10669
"1605",2011-05-24,2011,5,24,"PISCO",2705
"1606",2011-05-25,2011,5,25,"PISCO",11506
"1607",2011-05-26,2011,5,26,"PISCO",9799
"1608",2011-05-27,2011,5,27,"PISCO",10435
"1609",2011-05-28,2011,5,28,"PISCO",10398
"1610",2011-05-29,2011,5,29,"PISCO",1370
"1611",2011-05-30,2011,5,30,"PISCO",0
"1612",2011-05-31,2011,5,31,"PISCO",0
"1613",2011-06-01,2011,6,1,"PISCO",2251
"1614",2011-06-02,2011,6,2,"PISCO",9652
"1615",2011-06-03,2011,6,3,"PISCO",11319
"1616",2011-06-04,2011,6,4,"PISCO",9815
"1617",2011-06-05,2011,6,5,"PISCO",6644
"1618",2011-06-06,2011,6,6,"PISCO",3005
"1619",2011-06-07,2011,6,7,"PISCO",7432
"1620",2011-06-08,2011,6,8,"PISCO",392
"1621",2011-06-09,2011,6,9,"PISCO",7485
"1622",2011-06-10,2011,6,10,"PISCO",4127
"1623",2011-06-11,2011,6,11,"PISCO",8323
"1624",2011-06-12,2011,6,12,"PISCO",9927
"1625",2011-06-13,2011,6,13,"PISCO",8065
"1626",2011-06-14,2011,6,14,"PISCO",3372
"1627",2011-06-15,2011,6,15,"PISCO",10872
"1628",2011-06-16,2011,6,16,"PISCO",10184
"1629",2011-06-17,2011,6,17,"PISCO",4698
"1630",2011-06-18,2011,6,18,"PISCO",4398
"1631",2011-06-19,2011,6,19,"PISCO",4818
"1632",2011-06-20,2011,6,20,"PISCO",544
"1633",2011-06-21,2011,6,21,"PISCO",5252
"1634",2011-06-22,2011,6,22,"PISCO",5104.915
"1635",2011-06-23,2011,6,23,"PISCO",5995
"1636",2011-06-24,2011,6,24,"PISCO",4201
"1637",2011-06-25,2011,6,25,"PISCO",5707
"1638",2011-06-26,2011,6,26,"PISCO",8197
"1639",2011-06-27,2011,6,27,"PISCO",4547
"1640",2011-06-28,2011,6,28,"PISCO",440
"1641",2011-06-29,2011,6,29,"PISCO",0
"1642",2011-06-30,2011,6,30,"PISCO",0
"1643",2011-07-01,2011,7,1,"PISCO",220
"1644",2011-07-02,2011,7,2,"PISCO",300
"1645",2011-07-03,2011,7,3,"PISCO",0
"1646",2011-07-04,2011,7,4,"PISCO",0
"1647",2011-07-05,2011,7,5,"PISCO",850
"1648",2011-07-06,2011,7,6,"PISCO",3820
"1649",2011-07-07,2011,7,7,"PISCO",4591
"1650",2011-07-08,2011,7,8,"PISCO",4900
"1651",2011-07-09,2011,7,9,"PISCO",1340
"1652",2011-07-10,2011,7,10,"PISCO",800
"1653",2011-07-11,2011,7,11,"PISCO",0
"1654",2011-07-12,2011,7,12,"PISCO",435
"1655",2011-07-13,2011,7,13,"PISCO",0
"1656",2011-07-14,2011,7,14,"PISCO",0
"1657",2011-07-15,2011,7,15,"PISCO",0
"1658",2011-07-16,2011,7,16,"PISCO",0
"1659",2011-07-17,2011,7,17,"PISCO",0
"1660",2011-07-18,2011,7,18,"PISCO",0
"1661",2011-07-19,2011,7,19,"PISCO",0
"1662",2011-07-20,2011,7,20,"PISCO",0
"1663",2011-07-21,2011,7,21,"PISCO",0
"1664",2011-07-22,2011,7,22,"PISCO",0
"1665",2011-07-23,2011,7,23,"PISCO",0
"1666",2011-07-24,2011,7,24,"PISCO",0
"1667",2011-07-25,2011,7,25,"PISCO",0
"1668",2011-07-26,2011,7,26,"PISCO",0
"1669",2011-07-27,2011,7,27,"PISCO",0
"1670",2011-07-28,2011,7,28,"PISCO",0
"1671",2011-07-29,2011,7,29,"PISCO",0
"1672",2011-07-30,2011,7,30,"PISCO",0
"1673",2011-07-31,2011,7,31,"PISCO",0
"1674",2011-08-01,2011,8,1,"PISCO",0
"1675",2011-08-02,2011,8,2,"PISCO",0
"1676",2011-08-03,2011,8,3,"PISCO",0
"1677",2011-08-04,2011,8,4,"PISCO",0
"1678",2011-08-05,2011,8,5,"PISCO",0
"1679",2011-08-06,2011,8,6,"PISCO",0
"1680",2011-08-07,2011,8,7,"PISCO",0
"1681",2011-08-08,2011,8,8,"PISCO",0
"1682",2011-08-09,2011,8,9,"PISCO",0
"1683",2011-08-10,2011,8,10,"PISCO",0
"1684",2011-08-11,2011,8,11,"PISCO",0
"1685",2011-08-12,2011,8,12,"PISCO",0
"1686",2011-08-13,2011,8,13,"PISCO",0
"1687",2011-08-14,2011,8,14,"PISCO",0
"1688",2011-08-15,2011,8,15,"PISCO",0
"1689",2011-08-16,2011,8,16,"PISCO",0
"1690",2011-08-17,2011,8,17,"PISCO",0
"1691",2011-08-18,2011,8,18,"PISCO",0
"1692",2011-08-19,2011,8,19,"PISCO",0
"1693",2011-08-20,2011,8,20,"PISCO",0
"1694",2011-08-21,2011,8,21,"PISCO",0
"1695",2011-08-22,2011,8,22,"PISCO",0
"1696",2011-08-23,2011,8,23,"PISCO",0
"1697",2011-08-24,2011,8,24,"PISCO",0
"1698",2011-08-25,2011,8,25,"PISCO",0
"1699",2011-08-26,2011,8,26,"PISCO",0
"1700",2011-08-27,2011,8,27,"PISCO",0
"1701",2011-08-28,2011,8,28,"PISCO",0
"1702",2011-08-29,2011,8,29,"PISCO",0
"1703",2011-08-30,2011,8,30,"PISCO",0
"1704",2011-08-31,2011,8,31,"PISCO",0
"1705",2011-09-01,2011,9,1,"PISCO",0
"1706",2011-09-02,2011,9,2,"PISCO",0
"1707",2011-09-03,2011,9,3,"PISCO",0
"1708",2011-09-04,2011,9,4,"PISCO",0
"1709",2011-09-05,2011,9,5,"PISCO",0
"1710",2011-09-06,2011,9,6,"PISCO",0
"1711",2011-09-07,2011,9,7,"PISCO",0
"1712",2011-09-08,2011,9,8,"PISCO",0
"1713",2011-09-09,2011,9,9,"PISCO",0
"1714",2011-09-10,2011,9,10,"PISCO",0
"1715",2011-09-11,2011,9,11,"PISCO",0
"1716",2011-09-12,2011,9,12,"PISCO",0
"1717",2011-09-13,2011,9,13,"PISCO",0
"1718",2011-09-14,2011,9,14,"PISCO",0
"1719",2011-09-15,2011,9,15,"PISCO",0
"1720",2011-09-16,2011,9,16,"PISCO",0
"1721",2011-09-17,2011,9,17,"PISCO",0
"1722",2011-09-18,2011,9,18,"PISCO",0
"1723",2011-09-19,2011,9,19,"PISCO",0
"1724",2011-09-20,2011,9,20,"PISCO",0
"1725",2011-09-21,2011,9,21,"PISCO",0
"1726",2011-09-22,2011,9,22,"PISCO",0
"1727",2011-09-23,2011,9,23,"PISCO",0
"1728",2011-09-24,2011,9,24,"PISCO",0
"1729",2011-09-25,2011,9,25,"PISCO",0
"1730",2011-09-26,2011,9,26,"PISCO",0
"1731",2011-09-27,2011,9,27,"PISCO",0
"1732",2011-09-28,2011,9,28,"PISCO",0
"1733",2011-09-29,2011,9,29,"PISCO",0
"1734",2011-09-30,2011,9,30,"PISCO",0
"1735",2011-10-01,2011,10,1,"PISCO",0
"1736",2011-10-02,2011,10,2,"PISCO",0
"1737",2011-10-03,2011,10,3,"PISCO",0
"1738",2011-10-04,2011,10,4,"PISCO",0
"1739",2011-10-05,2011,10,5,"PISCO",0
"1740",2011-10-06,2011,10,6,"PISCO",0
"1741",2011-10-07,2011,10,7,"PISCO",0
"1742",2011-10-08,2011,10,8,"PISCO",0
"1743",2011-10-09,2011,10,9,"PISCO",0
"1744",2011-10-10,2011,10,10,"PISCO",0
"1745",2011-10-11,2011,10,11,"PISCO",0
"1746",2011-10-12,2011,10,12,"PISCO",0
"1747",2011-10-13,2011,10,13,"PISCO",0
"1748",2011-10-14,2011,10,14,"PISCO",0
"1749",2011-10-15,2011,10,15,"PISCO",0
"1750",2011-10-16,2011,10,16,"PISCO",0
"1751",2011-10-17,2011,10,17,"PISCO",0
"1752",2011-10-18,2011,10,18,"PISCO",0
"1753",2011-10-19,2011,10,19,"PISCO",0
"1754",2011-10-20,2011,10,20,"PISCO",0
"1755",2011-10-21,2011,10,21,"PISCO",0
"1756",2011-10-22,2011,10,22,"PISCO",0
"1757",2011-10-23,2011,10,23,"PISCO",0
"1758",2011-10-24,2011,10,24,"PISCO",0
"1759",2011-10-25,2011,10,25,"PISCO",0
"1760",2011-10-26,2011,10,26,"PISCO",0
"1761",2011-10-27,2011,10,27,"PISCO",0
"1762",2011-10-28,2011,10,28,"PISCO",0
"1763",2011-10-29,2011,10,29,"PISCO",0
"1764",2011-10-30,2011,10,30,"PISCO",0
"1765",2011-10-31,2011,10,31,"PISCO",0
"1766",2011-11-01,2011,11,1,"PISCO",0
"1767",2011-11-02,2011,11,2,"PISCO",0
"1768",2011-11-03,2011,11,3,"PISCO",0
"1769",2011-11-04,2011,11,4,"PISCO",0
"1770",2011-11-05,2011,11,5,"PISCO",0
"1771",2011-11-06,2011,11,6,"PISCO",0
"1772",2011-11-07,2011,11,7,"PISCO",0
"1773",2011-11-08,2011,11,8,"PISCO",0
"1774",2011-11-09,2011,11,9,"PISCO",0
"1775",2011-11-10,2011,11,10,"PISCO",0
"1776",2011-11-11,2011,11,11,"PISCO",0
"1777",2011-11-12,2011,11,12,"PISCO",0
"1778",2011-11-13,2011,11,13,"PISCO",0
"1779",2011-11-14,2011,11,14,"PISCO",0
"1780",2011-11-15,2011,11,15,"PISCO",0
"1781",2011-11-16,2011,11,16,"PISCO",0
"1782",2011-11-17,2011,11,17,"PISCO",0
"1783",2011-11-18,2011,11,18,"PISCO",0
"1784",2011-11-19,2011,11,19,"PISCO",0
"1785",2011-11-20,2011,11,20,"PISCO",0
"1786",2011-11-21,2011,11,21,"PISCO",0
"1787",2011-11-22,2011,11,22,"PISCO",0
"1788",2011-11-23,2011,11,23,"PISCO",9978
"1789",2011-11-24,2011,11,24,"PISCO",8910
"1790",2011-11-25,2011,11,25,"PISCO",9944
"1791",2011-11-26,2011,11,26,"PISCO",1718.088
"1792",2011-11-27,2011,11,27,"PISCO",12214
"1793",2011-11-28,2011,11,28,"PISCO",10199
"1794",2011-11-29,2011,11,29,"PISCO",11063
"1795",2011-11-30,2011,11,30,"PISCO",11067
"1796",2011-12-01,2011,12,1,"PISCO",10773
"1797",2011-12-02,2011,12,2,"PISCO",6445
"1798",2011-12-03,2011,12,3,"PISCO",10252
"1799",2011-12-04,2011,12,4,"PISCO",11078
"1800",2011-12-05,2011,12,5,"PISCO",9383
"1801",2011-12-06,2011,12,6,"PISCO",9767
"1802",2011-12-07,2011,12,7,"PISCO",8029
"1803",2011-12-08,2011,12,8,"PISCO",9995
"1804",2011-12-09,2011,12,9,"PISCO",10869
"1805",2011-12-10,2011,12,10,"PISCO",8664
"1806",2011-12-11,2011,12,11,"PISCO",1251
"1807",2011-12-12,2011,12,12,"PISCO",5776
"1808",2011-12-13,2011,12,13,"PISCO",7199
"1809",2011-12-14,2011,12,14,"PISCO",10602
"1810",2011-12-15,2011,12,15,"PISCO",3585
"1811",2011-12-16,2011,12,16,"PISCO",9844
"1812",2011-12-17,2011,12,17,"PISCO",10332
"1813",2011-12-18,2011,12,18,"PISCO",8863
"1814",2011-12-19,2011,12,19,"PISCO",8006
"1815",2011-12-20,2011,12,20,"PISCO",1998
"1816",2011-12-21,2011,12,21,"PISCO",2038
"1817",2011-12-22,2011,12,22,"PISCO",135
"1818",2011-12-23,2011,12,23,"PISCO",0
"1819",2011-12-24,2011,12,24,"PISCO",0
"1820",2011-12-25,2011,12,25,"PISCO",0
"1821",2011-12-26,2011,12,26,"PISCO",0
"1822",2011-12-27,2011,12,27,"PISCO",418.6
"1823",2011-12-28,2011,12,28,"PISCO",0
"1824",2011-12-29,2011,12,29,"PISCO",0
"1825",2011-12-30,2011,12,30,"PISCO",0
"1826",2011-12-31,2011,12,31,"PISCO",0
"1827",2012-01-01,2012,1,1,"PISCO",0
"1828",2012-01-02,2012,1,2,"PISCO",0
"1829",2012-01-03,2012,1,3,"PISCO",963
"1830",2012-01-04,2012,1,4,"PISCO",755
"1831",2012-01-05,2012,1,5,"PISCO",1486
"1832",2012-01-06,2012,1,6,"PISCO",2122
"1833",2012-01-07,2012,1,7,"PISCO",1467
"1834",2012-01-08,2012,1,8,"PISCO",2118
"1835",2012-01-09,2012,1,9,"PISCO",2525
"1836",2012-01-10,2012,1,10,"PISCO",1326
"1837",2012-01-11,2012,1,11,"PISCO",1050
"1838",2012-01-12,2012,1,12,"PISCO",118
"1839",2012-01-13,2012,1,13,"PISCO",0
"1840",2012-01-14,2012,1,14,"PISCO",0
"1841",2012-01-15,2012,1,15,"PISCO",0
"1842",2012-01-16,2012,1,16,"PISCO",0
"1843",2012-01-17,2012,1,17,"PISCO",0
"1844",2012-01-18,2012,1,18,"PISCO",0
"1845",2012-01-19,2012,1,19,"PISCO",0
"1846",2012-01-20,2012,1,20,"PISCO",0
"1847",2012-01-21,2012,1,21,"PISCO",0
"1848",2012-01-22,2012,1,22,"PISCO",0
"1849",2012-01-23,2012,1,23,"PISCO",0
"1850",2012-01-24,2012,1,24,"PISCO",0
"1851",2012-01-25,2012,1,25,"PISCO",0
"1852",2012-01-26,2012,1,26,"PISCO",0
"1853",2012-01-27,2012,1,27,"PISCO",0
"1854",2012-01-28,2012,1,28,"PISCO",0
"1855",2012-01-29,2012,1,29,"PISCO",0
"1856",2012-01-30,2012,1,30,"PISCO",0
"1857",2012-01-31,2012,1,31,"PISCO",0
"1858",2012-02-01,2012,2,1,"PISCO",0
"1859",2012-02-02,2012,2,2,"PISCO",0
"1860",2012-02-03,2012,2,3,"PISCO",0
"1861",2012-02-04,2012,2,4,"PISCO",0
"1862",2012-02-05,2012,2,5,"PISCO",0
"1863",2012-02-06,2012,2,6,"PISCO",0
"1864",2012-02-07,2012,2,7,"PISCO",0
"1865",2012-02-08,2012,2,8,"PISCO",0
"1866",2012-02-09,2012,2,9,"PISCO",0
"1867",2012-02-10,2012,2,10,"PISCO",0
"1868",2012-02-11,2012,2,11,"PISCO",0
"1869",2012-02-12,2012,2,12,"PISCO",0
"1870",2012-02-13,2012,2,13,"PISCO",0
"1871",2012-02-14,2012,2,14,"PISCO",0
"1872",2012-02-15,2012,2,15,"PISCO",0
"1873",2012-02-16,2012,2,16,"PISCO",0
"1874",2012-02-17,2012,2,17,"PISCO",0
"1875",2012-02-18,2012,2,18,"PISCO",0
"1876",2012-02-19,2012,2,19,"PISCO",0
"1877",2012-02-20,2012,2,20,"PISCO",0
"1878",2012-02-21,2012,2,21,"PISCO",0
"1879",2012-02-22,2012,2,22,"PISCO",0
"1880",2012-02-23,2012,2,23,"PISCO",0
"1881",2012-02-24,2012,2,24,"PISCO",0
"1882",2012-02-25,2012,2,25,"PISCO",0
"1883",2012-02-26,2012,2,26,"PISCO",0
"1884",2012-02-27,2012,2,27,"PISCO",0
"1885",2012-02-28,2012,2,28,"PISCO",0
"1886",2012-02-29,2012,2,29,"PISCO",0
"1887",2012-03-01,2012,3,1,"PISCO",0
"1888",2012-03-02,2012,3,2,"PISCO",0
"1889",2012-03-03,2012,3,3,"PISCO",0
"1890",2012-03-04,2012,3,4,"PISCO",0
"1891",2012-03-05,2012,3,5,"PISCO",0
"1892",2012-03-06,2012,3,6,"PISCO",0
"1893",2012-03-07,2012,3,7,"PISCO",0
"1894",2012-03-08,2012,3,8,"PISCO",0
"1895",2012-03-09,2012,3,9,"PISCO",0
"1896",2012-03-10,2012,3,10,"PISCO",0
"1897",2012-03-11,2012,3,11,"PISCO",0
"1898",2012-03-12,2012,3,12,"PISCO",0
"1899",2012-03-13,2012,3,13,"PISCO",0
"1900",2012-03-14,2012,3,14,"PISCO",0
"1901",2012-03-15,2012,3,15,"PISCO",0
"1902",2012-03-16,2012,3,16,"PISCO",0
"1903",2012-03-17,2012,3,17,"PISCO",0
"1904",2012-03-18,2012,3,18,"PISCO",0
"1905",2012-03-19,2012,3,19,"PISCO",0
"1906",2012-03-20,2012,3,20,"PISCO",0
"1907",2012-03-21,2012,3,21,"PISCO",0
"1908",2012-03-22,2012,3,22,"PISCO",0
"1909",2012-03-23,2012,3,23,"PISCO",0
"1910",2012-03-24,2012,3,24,"PISCO",0
"1911",2012-03-25,2012,3,25,"PISCO",0
"1912",2012-03-26,2012,3,26,"PISCO",0
"1913",2012-03-27,2012,3,27,"PISCO",0
"1914",2012-03-28,2012,3,28,"PISCO",0
"1915",2012-03-29,2012,3,29,"PISCO",0
"1916",2012-03-30,2012,3,30,"PISCO",0
"1917",2012-03-31,2012,3,31,"PISCO",0
"1918",2012-04-01,2012,4,1,"PISCO",0
"1919",2012-04-02,2012,4,2,"PISCO",0
"1920",2012-04-03,2012,4,3,"PISCO",0
"1921",2012-04-04,2012,4,4,"PISCO",0
"1922",2012-04-05,2012,4,5,"PISCO",0
"1923",2012-04-06,2012,4,6,"PISCO",0
"1924",2012-04-07,2012,4,7,"PISCO",0
"1925",2012-04-08,2012,4,8,"PISCO",0
"1926",2012-04-09,2012,4,9,"PISCO",0
"1927",2012-04-10,2012,4,10,"PISCO",0
"1928",2012-04-11,2012,4,11,"PISCO",0
"1929",2012-04-12,2012,4,12,"PISCO",0
"1930",2012-04-13,2012,4,13,"PISCO",0
"1931",2012-04-14,2012,4,14,"PISCO",0
"1932",2012-04-15,2012,4,15,"PISCO",0
"1933",2012-04-16,2012,4,16,"PISCO",0
"1934",2012-04-17,2012,4,17,"PISCO",0
"1935",2012-04-18,2012,4,18,"PISCO",0
"1936",2012-04-19,2012,4,19,"PISCO",0
"1937",2012-04-20,2012,4,20,"PISCO",0
"1938",2012-04-21,2012,4,21,"PISCO",0
"1939",2012-04-22,2012,4,22,"PISCO",0
"1940",2012-04-23,2012,4,23,"PISCO",0
"1941",2012-04-24,2012,4,24,"PISCO",0
"1942",2012-04-25,2012,4,25,"PISCO",0
"1943",2012-04-26,2012,4,26,"PISCO",0
"1944",2012-04-27,2012,4,27,"PISCO",0
"1945",2012-04-28,2012,4,28,"PISCO",0
"1946",2012-04-29,2012,4,29,"PISCO",0
"1947",2012-04-30,2012,4,30,"PISCO",0
"1948",2012-05-01,2012,5,1,"PISCO",0
"1949",2012-05-02,2012,5,2,"PISCO",3106
"1950",2012-05-03,2012,5,3,"PISCO",7994
"1951",2012-05-04,2012,5,4,"PISCO",40
"1952",2012-05-05,2012,5,5,"PISCO",8395
"1953",2012-05-06,2012,5,6,"PISCO",12844
"1954",2012-05-07,2012,5,7,"PISCO",12088
"1955",2012-05-08,2012,5,8,"PISCO",9300
"1956",2012-05-09,2012,5,9,"PISCO",9394
"1957",2012-05-10,2012,5,10,"PISCO",4895
"1958",2012-05-11,2012,5,11,"PISCO",4024
"1959",2012-05-12,2012,5,12,"PISCO",9690
"1960",2012-05-13,2012,5,13,"PISCO",8377
"1961",2012-05-14,2012,5,14,"PISCO",5568
"1962",2012-05-15,2012,5,15,"PISCO",9159
"1963",2012-05-16,2012,5,16,"PISCO",7918
"1964",2012-05-17,2012,5,17,"PISCO",6149
"1965",2012-05-18,2012,5,18,"PISCO",5667
"1966",2012-05-19,2012,5,19,"PISCO",8975
"1967",2012-05-20,2012,5,20,"PISCO",9551
"1968",2012-05-21,2012,5,21,"PISCO",7222
"1969",2012-05-22,2012,5,22,"PISCO",1200
"1970",2012-05-23,2012,5,23,"PISCO",3870
"1971",2012-05-24,2012,5,24,"PISCO",1240
"1972",2012-05-25,2012,5,25,"PISCO",6965
"1973",2012-05-26,2012,5,26,"PISCO",2075
"1974",2012-05-27,2012,5,27,"PISCO",1940
"1975",2012-05-28,2012,5,28,"PISCO",3171
"1976",2012-05-29,2012,5,29,"PISCO",6037
"1977",2012-05-30,2012,5,30,"PISCO",29
"1978",2012-05-31,2012,5,31,"PISCO",0
"1979",2012-06-01,2012,6,1,"PISCO",0
"1980",2012-06-02,2012,6,2,"PISCO",0
"1981",2012-06-03,2012,6,3,"PISCO",0
"1982",2012-06-04,2012,6,4,"PISCO",0
"1983",2012-06-05,2012,6,5,"PISCO",0
"1984",2012-06-06,2012,6,6,"PISCO",0
"1985",2012-06-07,2012,6,7,"PISCO",0
"1986",2012-06-08,2012,6,8,"PISCO",0
"1987",2012-06-09,2012,6,9,"PISCO",0
"1988",2012-06-10,2012,6,10,"PISCO",0
"1989",2012-06-11,2012,6,11,"PISCO",0
"1990",2012-06-12,2012,6,12,"PISCO",0
"1991",2012-06-13,2012,6,13,"PISCO",0
"1992",2012-06-14,2012,6,14,"PISCO",5778
"1993",2012-06-15,2012,6,15,"PISCO",3006
"1994",2012-06-16,2012,6,16,"PISCO",5698
"1995",2012-06-17,2012,6,17,"PISCO",4424
"1996",2012-06-18,2012,6,18,"PISCO",4239
"1997",2012-06-19,2012,6,19,"PISCO",3431
"1998",2012-06-20,2012,6,20,"PISCO",80
"1999",2012-06-21,2012,6,21,"PISCO",0
"2000",2012-06-22,2012,6,22,"PISCO",0
"2001",2012-06-23,2012,6,23,"PISCO",7823
"2002",2012-06-24,2012,6,24,"PISCO",5205
"2003",2012-06-25,2012,6,25,"PISCO",0
"2004",2012-06-26,2012,6,26,"PISCO",0
"2005",2012-06-27,2012,6,27,"PISCO",1989
"2006",2012-06-28,2012,6,28,"PISCO",3660
"2007",2012-06-29,2012,6,29,"PISCO",8354
"2008",2012-06-30,2012,6,30,"PISCO",9989
"2009",2012-07-01,2012,7,1,"PISCO",10520
"2010",2012-07-02,2012,7,2,"PISCO",0
"2011",2012-07-03,2012,7,3,"PISCO",0
"2012",2012-07-04,2012,7,4,"PISCO",0
"2013",2012-07-05,2012,7,5,"PISCO",0
"2014",2012-07-06,2012,7,6,"PISCO",0
"2015",2012-07-07,2012,7,7,"PISCO",0
"2016",2012-07-08,2012,7,8,"PISCO",0
"2017",2012-07-09,2012,7,9,"PISCO",14060
"2018",2012-07-10,2012,7,10,"PISCO",12620
"2019",2012-07-11,2012,7,11,"PISCO",1939
"2020",2012-07-12,2012,7,12,"PISCO",380
"2021",2012-07-13,2012,7,13,"PISCO",2140
"2022",2012-07-14,2012,7,14,"PISCO",11100
"2023",2012-07-15,2012,7,15,"PISCO",400
"2024",2012-07-16,2012,7,16,"PISCO",0
"2025",2012-07-17,2012,7,17,"PISCO",480
"2026",2012-07-18,2012,7,18,"PISCO",13588
"2027",2012-07-19,2012,7,19,"PISCO",9092
"2028",2012-07-20,2012,7,20,"PISCO",5708
"2029",2012-07-21,2012,7,21,"PISCO",5327
"2030",2012-07-22,2012,7,22,"PISCO",2080
"2031",2012-07-23,2012,7,23,"PISCO",2448
"2032",2012-07-24,2012,7,24,"PISCO",1310
"2033",2012-07-25,2012,7,25,"PISCO",490
"2034",2012-07-26,2012,7,26,"PISCO",0
"2035",2012-07-27,2012,7,27,"PISCO",0
"2036",2012-07-28,2012,7,28,"PISCO",0
"2037",2012-07-29,2012,7,29,"PISCO",0
"2038",2012-07-30,2012,7,30,"PISCO",0
"2039",2012-07-31,2012,7,31,"PISCO",0
"2040",2012-08-01,2012,8,1,"PISCO",0
"2041",2012-08-02,2012,8,2,"PISCO",0
"2042",2012-08-03,2012,8,3,"PISCO",0
"2043",2012-08-04,2012,8,4,"PISCO",0
"2044",2012-08-05,2012,8,5,"PISCO",0
"2045",2012-08-06,2012,8,6,"PISCO",0
"2046",2012-08-07,2012,8,7,"PISCO",0
"2047",2012-08-08,2012,8,8,"PISCO",0
"2048",2012-08-09,2012,8,9,"PISCO",0
"2049",2012-08-10,2012,8,10,"PISCO",0
"2050",2012-08-11,2012,8,11,"PISCO",0
"2051",2012-08-12,2012,8,12,"PISCO",0
"2052",2012-08-13,2012,8,13,"PISCO",0
"2053",2012-08-14,2012,8,14,"PISCO",0
"2054",2012-08-15,2012,8,15,"PISCO",0
"2055",2012-08-16,2012,8,16,"PISCO",0
"2056",2012-08-17,2012,8,17,"PISCO",0
"2057",2012-08-18,2012,8,18,"PISCO",0
"2058",2012-08-19,2012,8,19,"PISCO",0
"2059",2012-08-20,2012,8,20,"PISCO",0
"2060",2012-08-21,2012,8,21,"PISCO",0
"2061",2012-08-22,2012,8,22,"PISCO",0
"2062",2012-08-23,2012,8,23,"PISCO",0
"2063",2012-08-24,2012,8,24,"PISCO",0
"2064",2012-08-25,2012,8,25,"PISCO",0
"2065",2012-08-26,2012,8,26,"PISCO",0
"2066",2012-08-27,2012,8,27,"PISCO",0
"2067",2012-08-28,2012,8,28,"PISCO",0
"2068",2012-08-29,2012,8,29,"PISCO",0
"2069",2012-08-30,2012,8,30,"PISCO",0
"2070",2012-08-31,2012,8,31,"PISCO",0
"2071",2012-09-01,2012,9,1,"PISCO",0
"2072",2012-09-02,2012,9,2,"PISCO",0
"2073",2012-09-03,2012,9,3,"PISCO",0
"2074",2012-09-04,2012,9,4,"PISCO",0
"2075",2012-09-05,2012,9,5,"PISCO",0
"2076",2012-09-06,2012,9,6,"PISCO",0
"2077",2012-09-07,2012,9,7,"PISCO",0
"2078",2012-09-08,2012,9,8,"PISCO",0
"2079",2012-09-09,2012,9,9,"PISCO",0
"2080",2012-09-10,2012,9,10,"PISCO",0
"2081",2012-09-11,2012,9,11,"PISCO",0
"2082",2012-09-12,2012,9,12,"PISCO",0
"2083",2012-09-13,2012,9,13,"PISCO",0
"2084",2012-09-14,2012,9,14,"PISCO",0
"2085",2012-09-15,2012,9,15,"PISCO",0
"2086",2012-09-16,2012,9,16,"PISCO",0
"2087",2012-09-17,2012,9,17,"PISCO",0
"2088",2012-09-18,2012,9,18,"PISCO",0
"2089",2012-09-19,2012,9,19,"PISCO",0
"2090",2012-09-20,2012,9,20,"PISCO",0
"2091",2012-09-21,2012,9,21,"PISCO",0
"2092",2012-09-22,2012,9,22,"PISCO",0
"2093",2012-09-23,2012,9,23,"PISCO",0
"2094",2012-09-24,2012,9,24,"PISCO",0
"2095",2012-09-25,2012,9,25,"PISCO",0
"2096",2012-09-26,2012,9,26,"PISCO",0
"2097",2012-09-27,2012,9,27,"PISCO",0
"2098",2012-09-28,2012,9,28,"PISCO",0
"2099",2012-09-29,2012,9,29,"PISCO",0
"2100",2012-09-30,2012,9,30,"PISCO",0
"2101",2012-10-01,2012,10,1,"PISCO",0
"2102",2012-10-02,2012,10,2,"PISCO",0
"2103",2012-10-03,2012,10,3,"PISCO",0
"2104",2012-10-04,2012,10,4,"PISCO",0
"2105",2012-10-05,2012,10,5,"PISCO",0
"2106",2012-10-06,2012,10,6,"PISCO",0
"2107",2012-10-07,2012,10,7,"PISCO",0
"2108",2012-10-08,2012,10,8,"PISCO",0
"2109",2012-10-09,2012,10,9,"PISCO",0
"2110",2012-10-10,2012,10,10,"PISCO",0
"2111",2012-10-11,2012,10,11,"PISCO",0
"2112",2012-10-12,2012,10,12,"PISCO",0
"2113",2012-10-13,2012,10,13,"PISCO",0
"2114",2012-10-14,2012,10,14,"PISCO",0
"2115",2012-10-15,2012,10,15,"PISCO",0
"2116",2012-10-16,2012,10,16,"PISCO",0
"2117",2012-10-17,2012,10,17,"PISCO",0
"2118",2012-10-18,2012,10,18,"PISCO",0
"2119",2012-10-19,2012,10,19,"PISCO",0
"2120",2012-10-20,2012,10,20,"PISCO",0
"2121",2012-10-21,2012,10,21,"PISCO",0
"2122",2012-10-22,2012,10,22,"PISCO",0
"2123",2012-10-23,2012,10,23,"PISCO",0
"2124",2012-10-24,2012,10,24,"PISCO",0
"2125",2012-10-25,2012,10,25,"PISCO",0
"2126",2012-10-26,2012,10,26,"PISCO",0
"2127",2012-10-27,2012,10,27,"PISCO",0
"2128",2012-10-28,2012,10,28,"PISCO",0
"2129",2012-10-29,2012,10,29,"PISCO",0
